name,bootTime,openTime,addTime1,addTime2,addTime3,closeTime,duration,name,symbol,side,AISide,closeType,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
 z1,08-05 22:07:23,08-05 22:07:33,08-05 22:42:33,none,none,08-05 23:51:13,103,N233081511,BOMEUSDT,long,oppo,stopEarn,34.88,0.0220,63.87,0.0404,-10.68,-0.0178,0.80,0,0.00,439.86,44,10,0,0,8,82
 z1,08-05 21:56:23,08-05 21:57:33,08-05 22:00:48,08-06 00:14:00,none,08-06 00:15:16,137,N117461280,ORBSUSDT,long,oppo,stopEarn,60.81,0.0240,71.34,0.0450,-18.79,-0.0119,1.30,0,0.00,498.66,46,10,0,0,8,84
 z1,08-05 21:31:26,08-05 21:49:26,08-05 22:16:47,08-06 00:25:28,none,08-06 00:26:16,156,N674477144,TONUSDT,long,AIOpenOppo,stopEarn,61.39,0.0243,71.30,0.0451,-3.07,-0.0359,1.30,0,0.00,535.23,48,10,0,0,8,86
 z1,08-05 22:30:44,08-05 22:30:54,08-05 22:42:34,08-06 00:25:40,none,08-06 00:26:18,115,N169287995,SOLUSDT,long,oppo,stopEarn,60.88,0.0241,79.92,0.0451,-18.04,-0.0114,1.30,0,0.00,557.60,50,10,0,0,8,88
 z1,08-05 18:40:23,08-05 21:49:24,08-05 22:16:44,08-06 00:25:27,none,08-06 00:26:18,156,N553034824,IOTXUSDT,long,AIOpenOppo,stopEarn,59.40,0.0235,72.39,0.0451,-10.75,-0.0376,1.30,0,0.00,532.15,52,10,0,0,8,90
 z1,08-05 23:05:03,08-05 23:05:13,08-05 23:09:43,08-06 00:31:24,none,08-06 00:32:07,86,N190440503,KASUSDT,long,oppo,stopEarn,61.79,0.0244,73.40,0.0452,-3.80,-0.0024,1.30,0,0.00,653.94,54,10,0,0,8,92
 z1,08-05 23:05:09,08-05 23:05:19,08-05 23:40:24,none,none,08-06 02:51:40,226,N265169232,LEVERUSDT,long,oppo,oppo,-44.38,-0.0281,38.10,0.0300,-44.38,-0.0281,0.80,0,0.00,608.30,54,10,0,0,10,94
 z1,08-05 23:03:04,08-05 23:03:14,08-06 00:18:32,none,none,08-06 02:51:54,228,N175476404,FRONTUSDT,long,oppo,oppo,-48.92,-0.0309,34.76,0.0301,-49.51,-0.0313,0.80,0,0.00,603.76,54,10,0,0,12,96
 z1,08-06 00:32:16,08-06 00:32:26,08-06 01:54:18,none,none,08-06 03:03:26,151,N194041367,TIAUSDT,long,oppo,oppo,-58.04,-0.0367,21.29,0.0301,-70.94,-0.0448,0.80,0,0.00,594.65,54,10,0,0,14,98
 z1,08-06 00:36:15,08-06 00:36:25,none,none,none,08-06 03:03:35,147,N343819495,STORJUSDT,long,oppo,oppo,-16.62,-0.0277,14.27,0.0238,-23.68,-0.0395,0.30,0,0.00,636.84,54,10,0,0,16,100
 z1,08-05 22:35:53,08-05 22:37:03,08-05 23:34:39,none,none,08-06 03:15:14,278,N445028562,NTRNUSDT,long,oppo,oppo,-28.77,-0.0182,41.78,0.0317,-36.66,-0.0232,0.80,0,0.00,623.91,54,10,0,0,18,102
 z1,08-05 23:02:33,08-05 23:02:43,08-06 00:13:21,none,none,08-06 03:15:34,252,N859354771,WAXPUSDT,long,oppo,oppo,-33.20,-0.0210,40.36,0.0303,-38.61,-0.0244,0.80,0,0.00,619.48,54,10,0,0,20,104
 z1,08-05 22:33:13,08-05 22:33:23,08-06 00:13:23,none,none,08-06 03:15:34,282,N320683490,TRUUSDT,long,oppo,oppo,-29.25,-0.0185,53.61,0.0339,-46.57,-0.0294,0.80,0,0.00,623.43,54,10,0,0,22,105
 z1,08-05 18:40:23,08-06 00:26:24,none,none,none,08-06 03:15:44,169,N553034824,IOTXUSDT,long,AIOpenOppo,oppo,-36.63,-0.0366,5.95,0.0059,-42.89,-0.0429,0.50,0,0.00,650.00,54,10,0,0,24,108
 z1,08-06 00:03:23,08-06 00:03:33,none,none,none,08-06 03:21:14,197,N460301917,RDNTUSDT,long,oppo,oppo,-19.23,-0.0320,8.50,0.0142,-22.90,-0.0382,0.30,0,0.00,599.77,54,10,0,0,26,110
 z1,08-06 00:36:15,08-06 03:04:15,none,none,none,08-06 04:03:51,59,N343819495,STORJUSDT,short,oppo,stopLoss,-31.61,-0.0501,5.67,0.0095,-31.61,-0.0501,0.30,0,0.00,570.28,54,12,0,0,26,112
 z1,08-06 00:29:26,08-06 00:29:36,08-06 04:46:07,08-06 05:10:11,none,08-06 05:10:25,280,N346679498,AMBUSDT,long,oppo,stopEarn,61.75,0.0244,72.35,0.0457,-27.93,-0.0465,1.30,0,0.00,630.02,56,12,0,0,26,114
 z1,08-06 00:32:16,08-06 03:04:16,08-06 03:50:26,none,none,08-06 05:40:16,156,N194041367,TIAUSDT,short,oppo,stopEarn,21.54,0.0135,30.03,0.0309,-19.03,-0.0448,0.80,0,0.00,590.97,58,12,0,0,26,116
 z1,08-06 00:03:23,08-06 03:21:24,none,none,none,08-06 08:17:14,295,N460301917,RDNTUSDT,short,oppo,stopLoss,-31.89,-0.0505,1.00,0.0017,-31.89,-0.0505,0.30,0,0.00,577.94,58,14,0,0,26,118
 z1,08-05 22:33:13,08-06 03:16:14,none,none,none,08-06 08:17:17,301,N320683490,TRUUSDT,short,oppo,stopLoss,-31.79,-0.0503,3.45,0.0058,-31.79,-0.0503,0.30,0,0.00,567.24,58,16,0,0,26,120
 z1,08-06 03:29:34,08-06 03:29:44,none,none,none,08-06 08:17:34,287,N892063108,PENDLEUSDT,short,oppo,AICloseOppo,-23.52,-0.0377,9.81,0.0166,-24.22,-0.0388,0.30,0,0.00,606.02,58,16,0,0,26,122
 z1,08-05 23:03:04,08-06 02:52:04,none,none,none,08-06 08:19:27,327,N175476404,FRONTUSDT,short,oppo,AICloseOppo,-46.44,-0.0444,13.38,0.0136,-46.44,-0.0444,0.50,0,0.00,532.60,58,16,0,0,26,124
 z1,08-05 18:40:23,08-06 03:16:24,none,none,none,08-06 08:22:30,306,N553034824,IOTXUSDT,short,oppo,stopLoss,-31.79,-0.0503,3.14,0.0053,-31.79,-0.0503,0.30,0,0.00,478.95,58,18,0,0,26,126
 z1,08-06 00:32:16,08-06 05:41:16,08-06 07:48:49,none,none,08-06 08:24:37,163,N194041367,TIAUSDT,short,oppo,AICloseOppo,-56.66,-0.0338,24.41,0.0302,-56.66,-0.0448,0.80,0,0.00,418.15,58,18,0,0,26,128
 z1,08-05 23:05:09,08-06 02:52:10,none,none,none,08-06 08:26:35,334,N265169232,LEVERUSDT,short,oppo,stopLoss,-31.61,-0.0501,6.28,0.0106,-31.61,-0.0501,0.30,0,0.00,401.21,58,20,0,0,26,130
 z1,08-06 04:26:15,08-06 04:27:25,08-06 07:48:58,none,none,08-06 08:33:35,246,N714745581,RIFUSDT,short,oppo,AICloseOppo,-77.90,-0.0460,22.70,0.0300,-77.90,-0.0460,0.80,0,0.00,322.01,58,20,0,0,26,132
 z1,08-06 06:42:55,08-06 06:44:05,08-06 08:17:31,08-06 08:33:27,none,08-06 08:34:14,110,N832098413,AAVEUSDT,long,oppo,stopEarn,61.42,0.0243,74.83,0.0451,-8.14,-0.0136,1.30,0,0.00,460.63,60,20,0,0,26,134
 z1,08-06 00:38:23,08-06 00:40:33,08-06 01:34:19,08-06 08:41:51,none,08-06 08:41:56,481,N553529378,OMUSDT,long,oppo,stopEarn,61.33,0.0243,71.51,0.0452,-71.15,-0.0450,1.30,0,0.00,519.95,62,20,0,0,26,136
 z1,08-05 21:01:51,08-05 23:16:51,08-06 08:17:18,08-06 08:44:42,none,08-06 08:45:10,568,N247586874,MAVIAUSDT,long,oppo,stopEarn,61.11,0.0242,73.99,0.0450,-19.40,-0.0339,1.30,0,0.00,609.44,64,20,0,0,26,138
 z1,08-05 22:35:53,08-06 03:15:54,none,none,none,08-06 09:04:42,348,N445028562,NTRNUSDT,short,oppo,stopLoss,-31.73,-0.0502,4.48,0.0075,-31.73,-0.0502,0.30,0,0.00,547.19,64,22,0,0,26,140
 z1,08-06 08:45:24,08-06 08:45:34,08-06 09:18:34,none,none,08-06 13:11:34,266,N578642359,RENDERUSDT,long,oppo,stopEarn,34.76,0.0220,65.61,0.0415,-48.60,-0.0307,0.80,0,0.00,580.69,66,22,0,0,26,142
 z1,08-05 23:03:04,08-06 08:20:04,08-06 09:04:42,08-06 14:05:21,none,08-06 14:10:28,350,N175476404,FRONTUSDT,long,AIOpenOppo,stopEarn,61.49,0.0243,77.18,0.0451,-7.60,-0.0444,1.30,0,0.00,542.75,68,22,0,0,26,144
 z1,08-06 03:29:34,08-06 08:18:34,08-06 14:32:55,08-06 14:33:00,none,08-06 14:33:05,374,N892063108,PENDLEUSDT,long,AIOpenOppo,stopEarn,43.84,0.0175,87.93,0.1340,-13.60,-0.0388,1.30,0,0.00,560.62,70,22,0,0,26,146
 z1,08-06 09:35:50,08-06 09:36:00,08-06 10:22:16,08-06 14:35:36,none,08-06 14:55:36,319,N414955430,TAOUSDT,long,oppo,stopEarn,61.44,0.0243,91.85,0.0450,-11.78,-0.0074,1.30,0,0.00,620.05,72,22,0,0,26,148
 z1,08-06 09:12:54,08-06 09:13:04,none,none,none,08-06 16:27:43,434,N996122412,BNXUSDT,long,oppo,stopLoss,-30.01,-0.0500,1.87,0.0031,-30.01,-0.0500,0.30,0,0.00,589.56,72,24,0,0,26,150
 z1,08-06 04:26:15,08-06 08:34:15,none,none,none,08-06 16:37:24,483,N714745581,RIFUSDT,long,AIOpenOppo,stopLoss,-30.09,-0.0501,2.19,0.0036,-30.09,-0.0501,0.30,0,0.00,479.79,72,26,0,0,26,152
 z1,08-06 14:55:50,08-06 14:56:00,none,none,none,08-06 16:56:02,120,N942694977,TOKENUSDT,long,oppo,oppo,-19.55,-0.0326,7.97,0.0133,-26.50,-0.0442,0.30,0,0.00,459.76,72,26,0,0,28,154
 z1,08-06 14:46:04,08-06 14:46:14,none,none,none,08-06 16:56:14,130,N489419267,1000PEPEUSDT,long,oppo,oppo,-19.80,-0.0330,2.54,0.0042,-27.72,-0.0462,0.30,0,0.00,459.50,72,26,0,0,30,156
 z1,08-06 09:16:21,08-06 09:16:31,none,none,none,08-06 16:57:32,461,N440367994,ONDOUSDT,long,oppo,oppo,-15.68,-0.0261,16.91,0.0282,-25.44,-0.0424,0.30,0,0.00,463.63,72,26,0,0,32,158
 z1,08-06 16:30:54,08-06 16:31:04,08-06 17:05:24,08-06 17:06:02,none,08-06 17:06:07,35,N734250267,PENDLEUSDT,long,oppo,stopEarn,62.61,0.0248,80.19,0.0507,-19.01,-0.0317,1.30,0,0.00,540.40,74,26,0,0,32,160
 z1,08-06 14:20:04,08-06 14:20:14,none,none,none,08-06 17:12:24,172,N690806227,RENDERUSDT,long,oppo,oppo,-24.19,-0.0403,5.54,0.0092,-27.21,-0.0453,0.30,0,0.00,515.73,74,26,0,0,34,160
 z1,08-06 08:40:14,08-06 08:42:04,08-06 13:50:47,none,none,08-06 17:12:44,510,N674773730,FXSUSDT,long,oppo,oppo,-29.25,-0.0185,51.57,0.0326,-39.57,-0.0250,0.80,0,0.00,509.89,74,26,0,0,36,162
 z1,08-06 09:07:54,08-06 09:08:04,none,none,none,08-06 17:30:54,502,N606901817,OMGUSDT,long,oppo,oppo,-14.93,-0.0249,14.65,0.0244,-24.42,-0.0407,0.30,0,0.00,524.99,74,26,0,0,38,164
 z1,08-06 14:46:04,08-06 16:57:04,none,none,none,08-06 19:12:31,135,N489419267,1000PEPEUSDT,short,oppo,stopEarn,7.71,0.0130,14.17,0.0242,-1.36,-0.0462,0.30,0,0.00,527.34,76,26,0,0,38,166
 z1,08-06 17:16:45,08-06 17:16:55,none,none,none,08-06 20:00:30,163,N369327511,BONDUSDT,short,oppo,stopEarn,7.25,0.0122,13.64,0.0233,-9.57,-0.0157,0.30,0,0.00,534.11,78,26,0,0,38,168
 z1,08-06 20:07:04,08-06 20:07:14,08-06 20:18:56,none,none,08-06 22:05:48,118,N641410448,AMBUSDT,short,oppo,AICloseOppo,-59.35,-0.0354,37.38,0.0310,-59.35,-0.0354,0.80,0,0.00,473.46,78,26,0,0,38,170
 z1,08-06 14:20:04,08-06 17:13:04,none,none,none,08-06 22:08:04,295,N690806227,RENDERUSDT,short,oppo,AICloseOppo,-21.37,-0.0344,8.65,0.0146,-23.07,-0.0453,0.30,0,0.00,487.60,78,26,0,0,38,172
 z1,08-06 14:55:50,08-06 16:56:50,none,none,none,08-06 22:10:41,313,N942694977,TOKENUSDT,short,oppo,AICloseOppo,-22.27,-0.0358,14.98,0.0256,-22.27,-0.0442,0.30,0,0.00,491.33,78,26,0,0,38,174
 z1,08-06 09:16:21,08-06 16:58:22,08-06 21:07:20,none,none,08-06 22:10:58,312,N440367994,ONDOUSDT,short,oppo,AICloseOppo,-56.70,-0.0339,41.16,0.0304,-56.70,-0.0424,0.80,0,0.00,459.95,78,26,0,0,38,176
 z1,08-06 13:15:34,08-06 13:15:44,08-06 13:43:25,none,none,08-06 22:25:47,550,N371313479,LISTAUSDT,long,oppo,stopEarn,34.58,0.0219,66.35,0.0419,-49.04,-0.0310,0.80,0,0.00,567.43,80,26,0,0,38,178
 z1,08-06 09:07:54,08-06 17:31:54,none,none,none,08-06 22:30:35,298,N606901817,OMGUSDT,short,oppo,oppo,-22.28,-0.0358,1.11,0.0019,-25.63,-0.0410,0.30,0,0.00,529.26,80,26,0,0,40,180
 z1,08-06 09:33:56,08-06 09:36:06,08-06 13:51:08,08-06 22:19:39,none,08-06 22:32:48,776,N260896623,SUPERUSDT,long,oppo,stopEarn,65.61,0.0259,107.97,0.0450,-33.25,-0.0210,1.30,0,0.00,631.04,82,26,0,0,40,182
 z1,08-06 17:12:44,08-06 17:12:54,none,none,none,08-06 22:36:02,323,N453501193,HOTUSDT,short,oppo,oppo,-18.01,-0.0291,7.85,0.0133,-24.02,-0.0385,0.30,0,0.00,612.55,82,26,0,0,42,184
 z1,08-06 14:55:50,08-06 22:10:50,08-06 22:45:54,08-07 00:35:27,none,08-07 00:35:32,144,N942694977,TOKENUSDT,long,AIOpenOppo,stopEarn,58.61,0.0232,76.29,0.0482,-33.80,-0.0442,1.30,0,0.00,648.60,84,26,0,0,42,186
 z1,08-06 08:40:14,08-06 17:13:14,none,none,none,08-07 06:21:10,787,N674773730,FXSUSDT,short,oppo,stopLoss,-31.60,-0.0500,8.47,0.0143,-31.60,-0.0500,0.30,0,0.00,586.01,84,28,0,0,42,186
 z1,08-06 22:41:47,08-06 22:41:57,none,none,none,08-07 06:26:26,464,N461126655,KASUSDT,long,oppo,stopLoss,-30.76,-0.0513,5.41,0.0090,-30.76,-0.0513,0.30,0,0.00,554.77,84,30,0,0,42,186
 z1,08-05 15:37:58,08-05 22:00:58,08-06 00:25:20,none,none,08-07 06:29:38,1948,shenfu,BTCUSDT,long,AIOpenOppo,stopEarn,35.97,0.0227,66.68,0.0421,-62.82,-0.0409,0.80,0,0.00,563.47,86,30,0,0,42,186
 z1,08-07 00:54:35,08-07 00:54:45,none,none,none,08-07 07:16:24,381,N539599963,TURBOUSDT,long,oppo,stopLoss,-30.31,-0.0505,2.93,0.0049,-30.31,-0.0505,0.30,0,0.00,523.97,86,32,0,0,42,186
