name,bootTime,openTime,addTime1,addTime2,addTime3,closeTime,duration,name,symbol,side,AISide,closeType,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
 z1,08-05 21:30:18,08-05 21:34:18,08-05 22:00:18,08-05 22:40:18,none,08-05 22:46:21,72,N391759990,HIFIUSDT,long,AIOpenOppo,stopEarn,61.53,0.0243,87.82,0.0458,-4.13,-0.0341,1.30,0,0.00,1104.19,72,4,0,0,0,0
 z1,08-05 22:23:17,08-05 22:23:27,08-05 22:29:54,none,none,08-05 23:09:29,46,N849257133,JASMYUSDT,short,oppo,AICloseOppo,-67.90,-0.0403,17.76,0.0305,-67.90,-0.0403,0.80,0,0.00,997.13,72,4,0,0,0,0
 z1,08-05 19:28:16,08-05 22:01:16,08-05 22:16:43,08-05 23:16:47,none,08-05 23:17:16,76,N953920243,MEWUSDT,long,AIOpenOppo,stopEarn,59.83,0.0237,72.47,0.0450,-21.62,-0.0405,1.30,0,0.00,1134.54,74,4,0,0,0,0
 z1,08-05 19:01:29,08-05 22:18:30,08-05 22:38:19,none,none,08-05 23:23:36,65,N869726112,KASUSDT,long,AIOpenOppo,stopEarn,37.02,0.0234,69.26,0.0438,-21.79,-0.0401,0.80,0,0.00,1065.40,76,4,0,0,0,0
 z1,08-05 18:26:32,08-05 21:46:32,08-05 22:19:37,08-05 23:36:54,none,08-05 23:37:04,110,N280124813,XEMUSDT,long,AIOpenOppo,stopEarn,72.00,0.0285,72.00,0.0456,-23.13,-0.0381,1.30,0,0.00,1069.84,78,4,0,0,0,0
 z1,08-05 22:38:55,08-05 22:39:05,none,none,none,08-05 23:40:18,61,N953553881,TURBOUSDT,short,oppo,stopLoss,-31.66,-0.0501,1.09,0.0018,-31.66,-0.0501,0.30,0,0.00,1037.71,78,6,0,0,0,0
 z1,08-05 15:38:09,08-05 22:04:10,08-05 22:39:57,none,none,08-06 00:00:47,116,F363802695_3m,RENDERUSDT,long,AIOpenOppo,stopEarn,37.67,0.0238,69.78,0.0441,-18.25,-0.0502,0.80,0,0.00,1029.19,80,6,0,0,0,0
 z1,08-05 18:22:08,08-05 21:47:09,08-05 22:06:08,08-06 00:09:32,none,08-06 00:10:54,143,N433700658,XRPUSDT,long,AIOpenOppo,stopEarn,61.36,0.0243,73.50,0.0451,-8.16,-0.0354,1.30,0,0.00,1036.40,82,6,0,0,0,0
 z1,08-05 22:12:02,08-05 22:42:03,none,none,none,08-06 00:14:45,92,N342909191,FETUSDT,short,oppo,stopLoss,-32.55,-0.0515,3.33,0.0056,-32.55,-0.0517,0.30,0,0.00,874.70,82,8,0,0,0,0
 z1,08-05 22:23:17,08-05 23:10:18,08-05 23:41:26,none,none,08-06 00:33:04,82,N849257133,JASMYUSDT,long,AIOpenOppo,stopEarn,39.10,0.0247,71.11,0.0449,-9.00,-0.0403,0.80,0,0.00,1005.04,84,8,0,0,0,0
